blank,datetime,temperature,precipitationform,precipitationprob,humidity,windspeed,winddirection,cloud,precipitation,year,month,day,hour,pressure
3876.0,2019-06-09 13:00:00,25.33333333333333,0.0,13.333333333333332,53.333333333333336,2.5,129.0,2.333333333333333,0.0,2019.0,6.0,9.0,13.0,996.5
3877.0,2019-06-09 14:00:00,25.666666666666668,0.0,6.666666666666666,51.66666666666666,2.9,133.0,1.6666666666666667,0.0,2019.0,6.0,9.0,14.0,996.0
3878.0,2019-06-09 15:00:00,26.0,0.0,0.0,50.0,3.3,137.0,1.0,0.0,2019.0,6.0,9.0,15.0,995.6
3879.0,2019-06-09 16:00:00,24.666666666666668,0.0,6.666666666666667,55.0,3.2,137.33333333333334,1.6666666666666663,0.0,2019.0,6.0,9.0,16.0,995.1
3880.0,2019-06-09 17:00:00,23.33333333333333,0.0,13.333333333333334,60.0,3.1,137.66666666666666,2.333333333333333,0.0,2019.0,6.0,9.0,17.0,994.7
3881.0,2019-06-09 18:00:00,22.0,0.0,20.0,65.0,3.0,138.0,3.0,0.0,2019.0,6.0,9.0,18.0,994.7
3882.0,2019-06-09 19:00:00,20.666666666666668,0.0,20.0,68.33333333333333,2.4,138.0,3.0,0.0,2019.0,6.0,9.0,19.0,995.5
3883.0,2019-06-09 20:00:00,19.33333333333333,0.0,20.0,71.66666666666667,1.8,138.0,3.0,0.0,2019.0,6.0,9.0,20.0,996.3
3884.0,2019-06-09 21:00:00,18.0,0.0,20.0,75.0,1.2,138.0,3.0,0.0,2019.0,6.0,9.0,21.0,996.9
3885.0,2019-06-09 22:00:00,17.666666666666668,0.0,23.33333333333333,78.33333333333333,1.0,139.0,3.333333333333333,0.0,2019.0,6.0,9.0,22.0,997.7
3886.0,2019-06-09 23:00:00,17.333333333333332,0.0,26.666666666666668,81.66666666666667,0.8,140.0,3.6666666666666665,0.0,2019.0,6.0,9.0,23.0,997.7
3887.0,2019-06-10 00:00:00,17.0,0.0,30.0,85.0,0.6,141.0,4.0,0.0,2019.0,6.0,10.0,0.0,997.3
3888.0,2019-06-10 01:00:00,16.666666666666668,0.0,30.0,85.0,0.6333333333333333,133.0,4.0,1.6666666666666667,2019.0,6.0,10.0,1.0,997.2
3889.0,2019-06-10 02:00:00,16.333333333333332,0.0,30.0,85.0,0.6666666666666666,125.0,4.0,3.333333333333333,2019.0,6.0,10.0,2.0,997.2
3890.0,2019-06-10 03:00:00,16.0,0.0,30.0,85.0,0.7,117.0,4.0,5.0,2019.0,6.0,10.0,3.0,997.4
3891.0,2019-06-10 04:00:00,15.666666666666666,0.3333333333333333,40.0,85.0,0.7,113.33333333333331,4.0,6.666666666666667,2019.0,6.0,10.0,4.0,997.7
3892.0,2019-06-10 05:00:00,15.333333333333334,0.6666666666666666,50.0,85.0,0.7,109.66666666666669,4.0,8.333333333333334,2019.0,6.0,10.0,5.0,997.8
3893.0,2019-06-10 06:00:00,15.0,1.0,60.0,85.0,0.7,106.0,4.0,10.0,2019.0,6.0,10.0,6.0,997.6
3894.0,2019-06-10 07:00:00,16.333333333333332,0.6666666666666667,50.0,80.0,1.0333333333333332,105.0,4.0,8.333333333333334,2019.0,6.0,10.0,7.0,997.8
3895.0,2019-06-10 08:00:00,17.666666666666668,0.3333333333333333,40.0,75.0,1.3666666666666667,104.0,4.0,6.666666666666666,2019.0,6.0,10.0,8.0,998.2
3896.0,2019-06-10 09:00:00,19.0,0.0,30.0,70.0,1.7,103.0,4.0,5.0,2019.0,6.0,10.0,9.0,998.2
3897.0,2019-06-10 10:00:00,20.33333333333333,0.0,30.0,65.0,1.9666666666666663,103.33333333333331,4.0,3.333333333333333,2019.0,6.0,10.0,10.0,998.1
3898.0,2019-06-10 11:00:00,21.666666666666668,0.0,30.0,60.0,2.2333333333333334,103.66666666666669,4.0,1.666666666666666,2019.0,6.0,10.0,11.0,998.2
3899.0,2019-06-10 12:00:00,23.0,0.0,30.0,55.0,2.5,104.0,4.0,0.0,2019.0,6.0,10.0,12.0,998.2
3900.0,2019-06-10 13:00:00,23.0,0.0,30.0,55.0,2.3666666666666667,109.66666666666669,4.0,0.8333333333333334,2019.0,6.0,10.0,13.0,998.1
3901.0,2019-06-10 14:00:00,23.0,0.0,30.0,55.0,2.2333333333333334,115.33333333333331,4.0,1.6666666666666667,2019.0,6.0,10.0,14.0,997.9
3902.0,2019-06-10 15:00:00,23.0,0.0,30.0,55.0,2.1,121.0,4.0,2.5,2019.0,6.0,10.0,15.0,997.5
3903.0,2019-06-10 16:00:00,22.33333333333333,0.3333333333333333,40.0,58.333333333333336,1.8666666666666667,128.66666666666666,4.0,3.333333333333333,2019.0,6.0,10.0,16.0,997.1
3904.0,2019-06-10 17:00:00,21.666666666666668,0.6666666666666666,50.0,61.66666666666666,1.6333333333333333,136.33333333333334,4.0,4.166666666666667,2019.0,6.0,10.0,17.0,997.0
3905.0,2019-06-10 18:00:00,21.0,1.0,60.0,65.0,1.4,144.0,4.0,5.0,2019.0,6.0,10.0,18.0,997.2
3906.0,2019-06-10 19:00:00,20.0,0.6666666666666667,50.0,70.0,1.1333333333333333,150.0,4.0,5.833333333333333,2019.0,6.0,10.0,19.0,997.7
3907.0,2019-06-10 20:00:00,19.0,0.3333333333333333,40.0,75.0,0.8666666666666666,156.0,4.0,6.666666666666667,2019.0,6.0,10.0,20.0,998.4
3908.0,2019-06-10 21:00:00,18.0,0.0,30.0,80.0,0.6,162.0,4.0,7.5,2019.0,6.0,10.0,21.0,999.0
3909.0,2019-06-10 22:00:00,17.333333333333332,0.3333333333333333,40.0,81.66666666666667,0.6666666666666666,163.33333333333334,4.0,8.333333333333334,2019.0,6.0,10.0,22.0,999.8
3910.0,2019-06-10 23:00:00,16.666666666666668,0.6666666666666666,50.0,83.33333333333333,0.7333333333333334,164.66666666666666,4.0,9.166666666666668,2019.0,6.0,10.0,23.0,1000.1
3911.0,2019-06-11 00:00:00,16.0,1.0,60.0,85.0,0.8,166.0,4.0,10.0,2019.0,6.0,11.0,0.0,1000.3
3912.0,2019-06-11 01:00:00,16.0,1.0,60.0,86.66666666666667,0.6333333333333334,164.66666666666666,4.0,9.166666666666666,2019.0,6.0,11.0,1.0,1000.1
3913.0,2019-06-11 02:00:00,16.0,1.0,60.0,88.33333333333333,0.4666666666666667,163.33333333333334,4.0,8.333333333333334,2019.0,6.0,11.0,2.0,1000.0
3914.0,2019-06-11 03:00:00,16.0,1.0,60.0,90.0,0.3,162.0,4.0,7.5,2019.0,6.0,11.0,3.0,999.9
3915.0,2019-06-11 04:00:00,16.0,1.0,60.0,90.0,0.2333333333333333,213.0,4.0,6.666666666666666,2019.0,6.0,11.0,4.0,999.9
3916.0,2019-06-11 05:00:00,16.0,1.0,60.0,90.0,0.1666666666666666,264.0,4.0,5.833333333333333,2019.0,6.0,11.0,5.0,1000.3
3917.0,2019-06-11 06:00:00,16.0,1.0,60.0,90.0,0.1,315.0,4.0,5.0,2019.0,6.0,11.0,6.0,1000.5
3918.0,2019-06-11 07:00:00,16.666666666666668,1.0,60.0,86.66666666666667,0.1,285.0,4.0,4.333333333333333,2019.0,6.0,11.0,7.0,1001.1
3919.0,2019-06-11 08:00:00,17.333333333333332,1.0,60.0,83.33333333333333,0.1,255.0,4.0,3.666666666666667,2019.0,6.0,11.0,8.0,1001.4
3920.0,2019-06-11 09:00:00,18.0,1.0,60.0,80.0,0.1,225.0,4.0,3.0,2019.0,6.0,11.0,9.0,1001.6
3921.0,2019-06-11 10:00:00,20.0,1.0,60.0,73.33333333333333,0.1666666666666666,234.0,4.0,2.333333333333333,2019.0,6.0,11.0,10.0,1001.5
3922.0,2019-06-11 11:00:00,22.0,1.0,60.0,66.66666666666667,0.2333333333333333,243.0,4.0,1.666666666666667,2019.0,6.0,11.0,11.0,1001.2
3923.0,2019-06-11 12:00:00,24.0,1.0,60.0,60.0,0.3,252.0,4.0,1.0,2019.0,6.0,11.0,12.0,1001.1
3924.0,2019-06-11 13:00:00,24.33333333333333,1.0,60.0,60.0,0.5666666666666667,246.66666666666663,4.0,1.6666666666666663,2019.0,6.0,11.0,13.0,1000.9
3925.0,2019-06-11 14:00:00,24.666666666666668,1.0,60.0,60.0,0.8333333333333333,241.33333333333331,4.0,2.333333333333333,2019.0,6.0,11.0,14.0,1000.7
3926.0,2019-06-11 15:00:00,25.0,1.0,60.0,60.0,1.1,236.0,4.0,3.0,2019.0,6.0,11.0,15.0,1000.6
3927.0,2019-06-11 16:00:00,24.33333333333333,1.0,60.0,61.66666666666666,1.1,240.0,4.0,3.6666666666666665,2019.0,6.0,11.0,16.0,1000.3
3928.0,2019-06-11 17:00:00,23.666666666666668,1.0,60.0,63.333333333333336,1.1,244.0,4.0,4.333333333333333,2019.0,6.0,11.0,17.0,999.9
3929.0,2019-06-11 18:00:00,23.0,1.0,60.0,65.0,1.1,248.0,4.0,5.0,2019.0,6.0,11.0,18.0,999.7
3930.0,2019-06-11 19:00:00,21.666666666666668,0.6666666666666667,46.66666666666666,68.33333333333333,0.9,232.66666666666663,3.6666666666666665,4.166666666666667,2019.0,6.0,11.0,19.0,999.9
3931.0,2019-06-11 20:00:00,20.33333333333333,0.3333333333333333,33.33333333333333,71.66666666666667,0.7,217.33333333333331,3.333333333333333,3.333333333333333,2019.0,6.0,11.0,20.0,1000.6
3932.0,2019-06-11 21:00:00,19.0,0.0,20.0,75.0,0.5,202.0,3.0,2.5,2019.0,6.0,11.0,21.0,1001.1
3933.0,2019-06-11 22:00:00,18.0,0.0,20.0,78.33333333333333,0.4333333333333333,188.66666666666663,3.0,1.6666666666666663,2019.0,6.0,11.0,22.0,1001.5
3934.0,2019-06-11 23:00:00,17.0,0.0,20.0,81.66666666666667,0.3666666666666667,175.33333333333334,3.0,0.833333333333333,2019.0,6.0,11.0,23.0,1002.3
3935.0,2019-06-12 00:00:00,16.0,0.0,20.0,85.0,0.3,162.0,3.0,0.0,2019.0,6.0,12.0,0.0,1002.5
3936.0,2019-06-12 01:00:00,15.666666666666666,0.0,13.333333333333332,88.33333333333333,0.2666666666666666,117.0,2.333333333333333,0.0,2019.0,6.0,12.0,1.0,1002.4
3937.0,2019-06-12 02:00:00,15.333333333333334,0.0,6.666666666666666,91.66666666666669,0.2333333333333333,72.0,1.6666666666666667,0.0,2019.0,6.0,12.0,2.0,1002.6
3938.0,2019-06-12 03:00:00,15.0,0.0,0.0,95.0,0.2,27.0,1.0,0.0,2019.0,6.0,12.0,3.0,1002.0
3939.0,2019-06-12 04:00:00,14.666666666666666,0.0,0.0,95.0,0.1666666666666666,123.0,1.0,0.0,2019.0,6.0,12.0,4.0,1002.0
3940.0,2019-06-12 05:00:00,14.333333333333334,0.0,0.0,95.0,0.1333333333333333,219.0,1.0,0.0,2019.0,6.0,12.0,5.0,1002.5
3941.0,2019-06-12 06:00:00,14.0,0.0,0.0,95.0,0.1,315.0,1.0,0.0,2019.0,6.0,12.0,6.0,1002.7
3942.0,2019-06-12 07:00:00,15.333333333333334,0.0,0.0,90.0,0.2,315.0,1.0,0.0,2019.0,6.0,12.0,7.0,1003.3
3943.0,2019-06-12 08:00:00,16.666666666666668,0.0,0.0,85.0,0.3,315.0,1.0,0.0,2019.0,6.0,12.0,8.0,1004.0
3944.0,2019-06-12 09:00:00,18.0,0.0,0.0,80.0,0.4,315.0,1.0,0.0,2019.0,6.0,12.0,9.0,1003.6
3945.0,2019-06-12 10:00:00,20.0,0.0,0.0,70.0,0.5666666666666667,217.0,1.0,0.0,2019.0,6.0,12.0,10.0,1004.0
3946.0,2019-06-12 11:00:00,22.0,0.0,0.0,60.0,0.7333333333333334,119.0,1.0,0.0,2019.0,6.0,12.0,11.0,1003.5
3947.0,2019-06-12 12:00:00,24.0,0.0,0.0,50.0,0.9,21.0,1.0,0.0,2019.0,6.0,12.0,12.0,1003.3
3948.0,2019-06-12 13:00:00,24.666666666666668,0.0,6.666666666666667,46.66666666666666,0.8666666666666667,59.0,1.6666666666666663,0.0,2019.0,6.0,12.0,13.0,1002.6
3949.0,2019-06-12 14:00:00,25.33333333333333,0.0,13.333333333333334,43.333333333333336,0.8333333333333334,97.0,2.333333333333333,0.0,2019.0,6.0,12.0,14.0,1001.9
3950.0,2019-06-12 15:00:00,26.0,0.0,20.0,40.0,0.8,135.0,3.0,0.0,2019.0,6.0,12.0,15.0,1001.4
3951.0,2019-06-12 16:00:00,24.666666666666668,0.0,20.0,48.333333333333336,1.2,148.0,3.0,0.0,2019.0,6.0,12.0,16.0,1001.1
3952.0,2019-06-12 17:00:00,23.33333333333333,0.0,20.0,56.66666666666667,1.6,161.0,3.0,0.0,2019.0,6.0,12.0,17.0,1000.8
3953.0,2019-06-12 18:00:00,22.0,0.0,20.0,65.0,2.0,174.0,3.0,0.0,2019.0,6.0,12.0,18.0,1000.5
3954.0,2019-06-12 19:00:00,21.0,0.0,20.0,68.33333333333333,1.7666666666666666,170.0,3.0,0.0,2019.0,6.0,12.0,19.0,1001.1
3955.0,2019-06-12 20:00:00,20.0,0.0,20.0,71.66666666666667,1.5333333333333334,166.0,3.0,0.0,2019.0,6.0,12.0,20.0,1001.6
3956.0,2019-06-12 21:00:00,19.0,0.0,20.0,75.0,1.3,162.0,3.0,0.0,2019.0,6.0,12.0,21.0,1002.6
3957.0,2019-06-12 22:00:00,18.33333333333333,0.0,20.0,80.0,1.1666666666666667,156.0,3.0,0.0,2019.0,6.0,12.0,22.0,1003.0
3958.0,2019-06-12 23:00:00,17.666666666666668,0.0,20.0,85.0,1.0333333333333334,150.0,3.0,0.0,2019.0,6.0,12.0,23.0,1003.5
3959.0,2019-06-13 00:00:00,17.0,0.0,20.0,90.0,0.9,144.0,3.0,0.0,2019.0,6.0,13.0,0.0,1003.5
3960.0,2019-06-13 01:00:00,16.666666666666668,0.0,13.333333333333332,90.0,0.7666666666666667,129.66666666666666,2.333333333333333,0.0,2019.0,6.0,13.0,1.0,1003.2
3961.0,2019-06-13 02:00:00,16.333333333333332,0.0,6.666666666666666,90.0,0.6333333333333333,115.33333333333331,1.6666666666666667,0.0,2019.0,6.0,13.0,2.0,1003.0
3962.0,2019-06-13 03:00:00,16.0,0.0,0.0,90.0,0.5,101.0,1.0,0.0,2019.0,6.0,13.0,3.0,1002.9
3963.0,2019-06-13 04:00:00,16.0,0.0,0.0,90.0,0.5333333333333333,87.0,1.0,0.0,2019.0,6.0,13.0,4.0,1002.6
3964.0,2019-06-13 05:00:00,16.0,0.0,0.0,90.0,0.5666666666666667,73.0,1.0,0.0,2019.0,6.0,13.0,5.0,1002.8
3965.0,2019-06-13 06:00:00,16.0,0.0,0.0,90.0,0.6,59.0,1.0,0.0,2019.0,6.0,13.0,6.0,1003.1
3966.0,2019-06-13 07:00:00,17.333333333333332,0.0,0.0,86.66666666666667,0.6,69.33333333333333,1.0,0.0,2019.0,6.0,13.0,7.0,1003.2
3967.0,2019-06-13 08:00:00,18.666666666666668,0.0,0.0,83.33333333333333,0.6,79.66666666666667,1.0,0.0,2019.0,6.0,13.0,8.0,1003.3
3968.0,2019-06-13 09:00:00,20.0,0.0,0.0,80.0,0.6,90.0,1.0,0.0,2019.0,6.0,13.0,9.0,1003.2
3969.0,2019-06-13 10:00:00,22.0,0.0,0.0,70.0,0.9333333333333332,100.0,1.0,0.0,2019.0,6.0,13.0,10.0,1003.0
3970.0,2019-06-13 11:00:00,24.0,0.0,0.0,60.0,1.2666666666666666,110.0,1.0,0.0,2019.0,6.0,13.0,11.0,1002.4
3971.0,2019-06-13 12:00:00,26.0,0.0,0.0,50.0,1.6,120.0,1.0,0.0,2019.0,6.0,13.0,12.0,1001.7
3972.0,2019-06-13 13:00:00,26.33333333333333,0.0,0.0,48.333333333333336,1.9,124.0,1.0,0.0,2019.0,6.0,13.0,13.0,1001.0
3973.0,2019-06-13 14:00:00,26.666666666666668,0.0,0.0,46.66666666666666,2.2,128.0,1.0,0.0,2019.0,6.0,13.0,14.0,1000.4
3974.0,2019-06-13 15:00:00,27.0,0.0,0.0,45.0,2.5,132.0,1.0,0.0,2019.0,6.0,13.0,15.0,1000.1
3975.0,2019-06-13 16:00:00,26.0,0.0,6.666666666666667,48.333333333333336,2.3,141.0,1.6666666666666663,0.0,2019.0,6.0,13.0,16.0,999.7
3976.0,2019-06-13 17:00:00,25.0,0.0,13.333333333333334,51.66666666666666,2.1,150.0,2.333333333333333,0.0,2019.0,6.0,13.0,17.0,999.5
3977.0,2019-06-13 18:00:00,24.0,0.0,20.0,55.0,1.9,159.0,3.0,0.0,2019.0,6.0,13.0,18.0,1000.0
3978.0,2019-06-13 19:00:00,22.33333333333333,0.0,20.0,61.66666666666666,1.4666666666666666,169.0,3.0,0.0,2019.0,6.0,13.0,19.0,1000.5
3979.0,2019-06-13 20:00:00,20.666666666666668,0.0,20.0,68.33333333333333,1.0333333333333332,179.0,3.0,0.0,2019.0,6.0,13.0,20.0,1000.6
3980.0,2019-06-13 21:00:00,19.0,0.0,20.0,75.0,0.6,189.0,3.0,0.0,2019.0,6.0,13.0,21.0,1001.4
3981.0,2019-06-13 22:00:00,18.33333333333333,0.0,13.333333333333332,78.33333333333333,0.5333333333333333,156.0,2.333333333333333,0.0,2019.0,6.0,13.0,22.0,1001.8
3982.0,2019-06-13 23:00:00,17.666666666666668,0.0,6.666666666666666,81.66666666666667,0.4666666666666667,123.0,1.6666666666666667,0.0,2019.0,6.0,13.0,23.0,1001.7
3983.0,2019-06-14 00:00:00,17.0,0.0,0.0,85.0,0.4,90.0,1.0,0.0,2019.0,6.0,14.0,0.0,1000.9
3984.0,2019-06-14 01:00:00,17.0,0.0,0.0,85.0,0.4666666666666667,84.0,1.0,0.0,2019.0,6.0,14.0,1.0,1000.6
3985.0,2019-06-14 02:00:00,17.0,0.0,0.0,85.0,0.5333333333333333,78.0,1.0,0.0,2019.0,6.0,14.0,2.0,1000.1
3986.0,2019-06-14 03:00:00,17.0,0.0,0.0,85.0,0.6,72.0,1.0,0.0,2019.0,6.0,14.0,3.0,999.4
3987.0,2019-06-14 04:00:00,17.0,0.0,0.0,85.0,0.6666666666666666,61.333333333333336,1.0,0.0,2019.0,6.0,14.0,4.0,998.8
3988.0,2019-06-14 05:00:00,17.0,0.0,0.0,85.0,0.7333333333333334,50.66666666666667,1.0,0.0,2019.0,6.0,14.0,5.0,999.1
3989.0,2019-06-14 06:00:00,17.0,0.0,0.0,85.0,0.8,40.0,1.0,0.0,2019.0,6.0,14.0,6.0,998.9
3990.0,2019-06-14 07:00:00,18.0,0.0,6.666666666666667,83.33333333333333,0.8333333333333334,35.666666666666664,1.6666666666666663,0.0,2019.0,6.0,14.0,7.0,998.8
3991.0,2019-06-14 08:00:00,19.0,0.0,13.333333333333334,81.66666666666667,0.8666666666666667,31.333333333333336,2.333333333333333,0.0,2019.0,6.0,14.0,8.0,998.7
3992.0,2019-06-14 09:00:00,20.0,0.0,20.0,80.0,0.9,27.0,3.0,0.0,2019.0,6.0,14.0,9.0,998.5
3993.0,2019-06-14 10:00:00,20.33333333333333,0.0,23.33333333333333,78.33333333333333,0.9333333333333332,30.33333333333333,3.333333333333333,0.0,2019.0,6.0,14.0,10.0,998.4
3994.0,2019-06-14 11:00:00,20.666666666666668,0.0,26.666666666666668,76.66666666666667,0.9666666666666668,33.666666666666664,3.6666666666666665,0.0,2019.0,6.0,14.0,11.0,998.1
3995.0,2019-06-14 12:00:00,21.0,0.0,30.0,75.0,1.0,37.0,4.0,0.0,2019.0,6.0,14.0,12.0,997.6
3996.0,2019-06-14 13:00:00,21.33333333333333,0.0,30.0,68.33333333333333,1.0,39.66666666666666,4.0,0.0,2019.0,6.0,14.0,13.0,997.1
3997.0,2019-06-14 14:00:00,21.666666666666668,0.0,30.0,61.66666666666666,1.0,42.333333333333336,4.0,0.0,2019.0,6.0,14.0,14.0,996.5
3998.0,2019-06-14 15:00:00,22.0,0.0,30.0,55.0,1.0,45.0,4.0,0.0,2019.0,6.0,14.0,15.0,996.3
3999.0,2019-06-14 16:00:00,22.0,0.0,26.666666666666668,60.0,0.9666666666666668,36.0,3.6666666666666665,0.0,2019.0,6.0,14.0,16.0,996.0
4000.0,2019-06-14 17:00:00,22.0,0.0,23.33333333333333,65.0,0.9333333333333332,27.0,3.333333333333333,0.0,2019.0,6.0,14.0,17.0,995.8
4001.0,2019-06-14 18:00:00,22.0,0.0,20.0,70.0,0.9,18.0,3.0,0.0,2019.0,6.0,14.0,18.0,995.4
4002.0,2019-06-14 19:00:00,21.33333333333333,0.0,23.33333333333333,75.0,0.8,25.0,3.333333333333333,0.0,2019.0,6.0,14.0,19.0,995.2
4003.0,2019-06-14 20:00:00,20.666666666666668,0.0,26.666666666666668,80.0,0.7,32.0,3.6666666666666665,0.0,2019.0,6.0,14.0,20.0,995.4
4004.0,2019-06-14 21:00:00,20.0,0.0,30.0,85.0,0.6,39.0,4.0,0.0,2019.0,6.0,14.0,21.0,995.4
4005.0,2019-06-14 22:00:00,19.666666666666668,0.0,30.0,85.0,0.7,141.66666666666669,4.0,0.0,2019.0,6.0,14.0,22.0,995.5
4006.0,2019-06-14 23:00:00,19.33333333333333,0.0,30.0,85.0,0.8,244.33333333333331,4.0,0.0,2019.0,6.0,14.0,23.0,995.6
4007.0,2019-06-15 00:00:00,19.0,0.0,30.0,85.0,0.9,347.0,4.0,0.0,2019.0,6.0,15.0,0.0,995.2
4008.0,2019-06-15 01:00:00,18.33333333333333,0.0,30.0,86.66666666666667,0.9666666666666668,342.3333333333333,4.0,0.0,2019.0,6.0,15.0,1.0,994.4
4009.0,2019-06-15 02:00:00,17.666666666666668,0.0,30.0,88.33333333333333,1.0333333333333334,337.6666666666667,4.0,0.0,2019.0,6.0,15.0,2.0,993.3
4010.0,2019-06-15 03:00:00,17.0,0.0,30.0,90.0,1.1,333.0,4.0,0.0,2019.0,6.0,15.0,3.0,993.3
4011.0,2019-06-15 04:00:00,16.666666666666668,0.0,30.0,88.33333333333333,1.2333333333333334,332.6666666666667,4.0,0.0,2019.0,6.0,15.0,4.0,993.4
4012.0,2019-06-15 05:00:00,16.333333333333332,0.0,30.0,86.66666666666667,1.3666666666666667,332.3333333333333,4.0,0.0,2019.0,6.0,15.0,5.0,993.4
4013.0,2019-06-15 06:00:00,16.0,0.0,30.0,85.0,1.5,332.0,4.0,0.0,2019.0,6.0,15.0,6.0,993.9
4014.0,2019-06-15 07:00:00,17.666666666666668,0.0,20.0,80.0,2.2,334.3333333333333,3.0,0.0,2019.0,6.0,15.0,7.0,994.3
4015.0,2019-06-15 08:00:00,19.33333333333333,0.0,10.0,75.0,2.9000000000000004,336.6666666666667,2.0,0.0,2019.0,6.0,15.0,8.0,994.3
4016.0,2019-06-15 09:00:00,21.0,0.0,0.0,70.0,3.6,339.0,1.0,0.0,2019.0,6.0,15.0,9.0,994.3
4017.0,2019-06-15 10:00:00,21.33333333333333,0.0,0.0,63.333333333333336,4.2,337.0,1.0,0.0,2019.0,6.0,15.0,10.0,993.8
4018.0,2019-06-15 11:00:00,21.666666666666668,0.0,0.0,56.66666666666666,4.800000000000001,335.0,1.0,0.0,2019.0,6.0,15.0,11.0,993.4
4019.0,2019-06-15 12:00:00,22.0,0.0,0.0,50.0,5.4,333.0,1.0,0.0,2019.0,6.0,15.0,12.0,993.0
4020.0,2019-06-15 13:00:00,22.33333333333333,0.0,0.0,48.333333333333336,5.633333333333334,330.3333333333333,1.0,0.0,2019.0,6.0,15.0,13.0,992.2
4021.0,2019-06-15 14:00:00,22.666666666666668,0.0,0.0,46.66666666666666,5.866666666666666,327.6666666666667,1.0,0.0,2019.0,6.0,15.0,14.0,992.0
4022.0,2019-06-15 15:00:00,23.0,0.0,0.0,45.0,6.1,325.0,1.0,0.0,2019.0,6.0,15.0,15.0,992.0
4023.0,2019-06-15 16:00:00,22.666666666666668,0.0,0.0,50.0,5.833333333333333,323.6666666666667,1.0,0.0,2019.0,6.0,15.0,16.0,991.7
4024.0,2019-06-15 17:00:00,22.33333333333333,0.0,0.0,55.0,5.566666666666666,322.3333333333333,1.0,0.0,2019.0,6.0,15.0,17.0,991.6
4025.0,2019-06-15 18:00:00,22.0,0.0,0.0,60.0,5.3,321.0,1.0,0.0,2019.0,6.0,15.0,18.0,992.2
4026.0,2019-06-15 19:00:00,20.666666666666668,0.0,6.666666666666667,66.66666666666667,4.566666666666666,321.6666666666667,1.6666666666666663,0.0,2019.0,6.0,15.0,19.0,993.1
4027.0,2019-06-15 20:00:00,19.33333333333333,0.0,13.333333333333334,73.33333333333333,3.833333333333333,322.3333333333333,2.333333333333333,0.0,2019.0,6.0,15.0,20.0,993.4
4028.0,2019-06-15 21:00:00,18.0,0.0,20.0,80.0,3.1,323.0,3.0,0.0,2019.0,6.0,15.0,21.0,994.0
4029.0,2019-06-15 22:00:00,17.333333333333332,0.0,20.0,81.66666666666667,2.9333333333333336,321.0,3.0,0.0,2019.0,6.0,15.0,22.0,994.9
4030.0,2019-06-15 23:00:00,16.666666666666668,0.0,20.0,83.33333333333333,2.7666666666666666,319.0,3.0,0.0,2019.0,6.0,15.0,23.0,995.3
4031.0,2019-06-16 00:00:00,16.0,0.0,20.0,85.0,2.6,317.0,3.0,0.0,2019.0,6.0,16.0,0.0,995.5
4032.0,2019-06-16 01:00:00,15.666666666666666,0.0,20.0,86.66666666666667,2.4,316.3333333333333,3.0,0.0,2019.0,6.0,16.0,1.0,995.6
4033.0,2019-06-16 02:00:00,15.333333333333334,0.0,20.0,88.33333333333333,2.2,315.6666666666667,3.0,0.0,2019.0,6.0,16.0,2.0,995.6
4034.0,2019-06-16 03:00:00,15.0,0.0,20.0,90.0,2.0,315.0,3.0,0.0,2019.0,6.0,16.0,3.0,995.5
4035.0,2019-06-16 04:00:00,15.0,0.0,13.333333333333332,90.0,1.8333333333333333,316.0,2.333333333333333,0.0,2019.0,6.0,16.0,4.0,995.9
4036.0,2019-06-16 05:00:00,15.0,0.0,6.666666666666666,90.0,1.6666666666666667,317.0,1.6666666666666667,0.0,2019.0,6.0,16.0,5.0,996.5
4037.0,2019-06-16 06:00:00,15.0,0.0,0.0,90.0,1.5,318.0,1.0,0.0,2019.0,6.0,16.0,6.0,997.1
4038.0,2019-06-16 07:00:00,16.666666666666668,0.0,0.0,85.0,1.8666666666666667,322.6666666666667,1.0,0.0,2019.0,6.0,16.0,7.0,997.6
4039.0,2019-06-16 08:00:00,18.33333333333333,0.0,0.0,80.0,2.2333333333333334,327.3333333333333,1.0,0.0,2019.0,6.0,16.0,8.0,998.4
4040.0,2019-06-16 09:00:00,20.0,0.0,0.0,75.0,2.6,332.0,1.0,0.0,2019.0,6.0,16.0,9.0,998.7
4041.0,2019-06-16 10:00:00,21.33333333333333,0.0,0.0,68.33333333333333,2.6333333333333333,333.3333333333333,1.0,0.0,2019.0,6.0,16.0,10.0,998.9
4042.0,2019-06-16 11:00:00,22.666666666666668,0.0,0.0,61.66666666666666,2.666666666666667,334.6666666666667,1.0,0.0,2019.0,6.0,16.0,11.0,998.6
4043.0,2019-06-16 12:00:00,24.0,0.0,0.0,55.0,2.7,336.0,1.0,0.0,2019.0,6.0,16.0,12.0,998.9
4044.0,2019-06-16 13:00:00,24.666666666666668,0.0,0.0,53.333333333333336,2.4000000000000004,329.6666666666667,1.0,0.0,2019.0,6.0,16.0,13.0,998.8
4045.0,2019-06-16 14:00:00,25.33333333333333,0.0,0.0,51.66666666666666,2.1,323.3333333333333,1.0,0.0,2019.0,6.0,16.0,14.0,998.8
4046.0,2019-06-16 15:00:00,26.0,0.0,0.0,50.0,1.8,317.0,1.0,0.0,2019.0,6.0,16.0,15.0,999.2
4047.0,2019-06-16 16:00:00,25.33333333333333,0.0,0.0,53.333333333333336,1.5,315.0,1.0,0.0,2019.0,6.0,16.0,16.0,999.5
